as_of,value
2023-03-29,1137.5
2023-04-05,1134.5
2023-04-12,1146.0
2023-04-19,1161.3
2023-04-26,1148.2
2023-05-03,1144.0
2023-05-10,1146.4
2023-05-17,1139.6
2023-05-24,1127.2
2023-05-31,1111.5
2023-06-07,1110.7
2023-06-14,1130.1
2023-06-21,1143.5
2023-06-28,1163.7
2023-07-05,1150.4
2023-07-12,1166.3
2023-07-19,1181.3
2023-07-26,1174.7
2023-08-02,1165.8
2023-08-09,1171.6
2023-08-16,1166.3
2023-08-23,1162.8
2023-08-30,1184.5
2023-09-06,1159.8
2023-09-13,1160.8
2023-09-20,1183.8
2023-09-27,1194.9
2023-10-04,1201.7
2023-10-11,1209.6
2023-10-18,1216.1
2023-10-25,1210.4
2023-11-01,1218.3
2023-11-08,1240.9
2023-11-15,1243.0
2023-11-22,1253.3
2023-11-29,1275.2
2023-12-06,1251.2
2023-12-13,1242.9
2023-12-20,1262.2
2023-12-27,1270.5
2024-01-03,1215.1
2024-01-10,1230.6
2024-01-17,1255.0
2024-01-24,1251.2
2024-01-31,1265.5
2024-02-07,1252.5
2024-02-14,1257.9
2024-02-21,1267.7
2024-02-28,1277.4
2024-03-06,1266.2
2024-03-13,1293.2
2024-03-20,1329.1
2024-03-27,1350.3
2024-04-03,1336.7
2024-04-10,1330.4
2024-04-17,1311.8
2024-04-24,1309.5
2024-05-01,1320.6
2024-05-08,1329.0
2024-05-15,1295.3
2024-05-22,1278.7
2024-05-29,1279.8
2024-06-05,1267.5
2024-06-12,1269.0
2024-06-19,1289.3
2024-06-26,1290.4
2024-07-03,1288.4
2024-07-10,1289.5
2024-07-17,1294.7
2024-07-24,1307.5
2024-07-31,1238.9
2024-08-07,1252.5
2024-08-14,1242.3
2024-08-21,1235.8
2024-08-28,1235.9
2024-09-04,1246.6
2024-09-11,1237.2
2024-09-18,1190.7
2024-09-25,1232.0
2024-10-02,1191.2
2024-10-09,1193.7
2024-10-16,1148.0
2024-10-23,1157.3
2024-10-30,1182.2
2024-11-06,1170.7
2024-11-13,1159.4
2024-11-20,1174.2
2024-11-27,1185.2
2024-12-04,1159.6
2024-12-11,1156.5
2024-12-18,1156.6
2024-12-25,1147.8
2025-01-01,1087.9
2025-01-08,1147.2
2025-01-15,1145.2
2025-01-22,1156.9
2025-01-29,1210.5
2025-02-05,1219.5
2025-02-12,1258.8
2025-02-19,1281.3
2025-02-26,1306.9
2025-03-05,1321.4
2025-03-12,1359.6
2025-03-19,1384.7
2025-03-26,1391.9
2025-04-02,1394.8
2025-04-09,1381.9
2025-04-16,1393.5
2025-04-23,1401.0
2025-04-30,1403.3
2025-05-07,1402.7
2025-05-14,1419.3
2025-05-21,1442.9
2025-05-28,1449.2
2025-06-04,1469.9
2025-06-11,1470.7
2025-06-18,1472.7
2025-06-25,1468.5
2025-07-02,1438.9
2025-07-09,1425.2
2025-07-16,1404.5
2025-07-23,1394.8
2025-07-30,1426.3
2025-08-06,1398.7
2025-08-13,1390.8
2025-08-20,1404.7
2025-08-27,1405.3
2025-09-03,1403.4
2025-09-10,1401.1
2025-09-17,1382.6
2025-09-24,1377.6
2025-10-01,1346.6
2025-10-08,1347.2
2025-10-15,1311.4
2025-10-22,1320.6
2025-10-29,1328.6
2025-11-05,1322.2
2025-11-12,1315.9
2025-11-19,1300.0
2025-11-26,1301.4
2025-12-03,1305.5
2025-12-10,1313.4
2025-12-17,1324.4
2025-12-24,1331.4
2025-12-31,1288.1
2026-01-07,1414.6
2026-01-14,1412.8
2026-01-21,1401.4
2026-01-28,1399.6
2026-02-04,1410.5
2026-02-11,1430.2
2026-02-18,1403.7
2026-02-25,1406.2
2026-03-04,1396.1
2026-03-11,1409.0
2026-03-18,1394.3
2026-03-25,1361.6
2026-04-01,1333.0
2026-04-08,1360.9
2026-04-15,1411.9
2026-04-22,1417.8
2026-04-29,1422.3
2026-05-06,1429.4
2026-05-13,1431.2
2026-05-20,1430.9
2026-05-27,1390.5
2026-06-03,1401.2
2026-06-10,1412.7
2026-06-17,1400.6
2026-06-24,1396.5
2026-07-01,1360.7
2026-07-08,1394.4
2026-07-15,1387.7
2026-07-22,1390.5
2026-07-29,1396.2
2026-08-05,1427.1
2026-08-12,1428.7
2026-08-19,1441.2
